timestamp nodeid seqnumber itemperature ivoltage humidity temperature PAR TSR
1164006199312 19 1.016 19,55 2,47 38,11 21,5 23 29
1164006216046 20 1.016 20,48 2,52 40,98 21,34 1 1
1164006270875 3 1.017 17,08 2,5 54,56 20,93 5 7
1164006308437 2 1.017 20,48 2,46 54,66 20,31 3 3
1164006321562 1 1.017 14,19 2,5 57,82 19,98 4 4
1164006332234 7 1.018 16,36 2,52 40,16 21,8 71 79
1164006403031 12 1.017 22,44 1,92 -3,01 124,23 0 0
1164006413484 10 1.017 19,55 1,98 -3,01 124,23 0 1
1164006416343 9 1.017 20,07 1,99 148,39 124,23 0 0
1164006418062 5 1.018 23,27 2,43 36,62 21,18 94 105
1164006425812 11 1.017 20,38 1,91 -3,01 124,23 0 0
1164006433000 13 1.017 19,97 2,46 39,33 20,25 2 2
1164006438578 8 1.018 19,14 2,49 36,99 21,84 57 67
1164006446625 6 1.018 16,36 2,5 40,62 21,36 77 87
1164006453515 14 1.017 15,74 1,81 -3,01 124,23 2 2
1164006466781 15 1.017 18,01 2,48 40,58 20,41 108 133
1164006474765 16 1.017 20,48 1,91 -3,01 124,23 98 115
1164006483812 17 1.017 20,48 2,49 35,72 22,54 11 8
1164006492031 18 1.017 19,55 2,49 38,31 22,12 101 111
1164006499343 19 1.017 19,55 2,47 38,14 21,47 21 29
1164006516078 20 1.017 20,48 2,51 40,92 21,36 1 1
1164006570906 3 1.018 17,08 2,49 54,62 20,89 6 7
1164006608468 2 1.018 20,48 2,46 54,62 20,28 3 3
1164006621578 1 1.018 14,19 2,5 57,71 20,03 4 5
1164006632250 7 1.019 16,36 2,52 40,16 21,81 72 81
1164006703062 12 1.018 22,44 1,92 -3,01 124,23 1 1
1164006713515 10 1.018 19,35 1,98 -3,01 124,23 1 0
1164006716375 9 1.018 20,38 1,99 148,39 124,23 0 0
1164006718093 5 1.019 23,37 2,43 36,58 21,19 93 105
1164006725828 11 1.018 20,28 1,9 -3,01 124,23 1 1
1164006733031 13 1.018 20,07 2,46 39,33 20,26 3 2
1164006738593 8 1.019 19,25 2,49 36,92 21,84 59 68
1164006746640 6 1.019 16,67 2,5 40,66 21,44 75 85
1164006753562 14 1.018 15,74 1,81 -3,01 124,23 2 2
1164006766796 15 1.018 18,01 2,48 40,68 20,38 101 120
1164006774781 16 1.018 20,48 1,9 -3,01 124,23 103 126
1164006783843 17 1.018 20,48 2,49 35,59 22,54 16 15
1164006792062 18 1.018 19,55 2,49 38,31 22,11 93 114
1164006799375 19 1.018 19,55 2,47 38,14 21,49 28 28
1164006816093 20 1.018 20,48 2,51 40,95 21,34 1 0
1164006870921 3 1.019 17,08 2,49 54,61 20,86 6 8
1164006908484 2 1.019 20,48 2,45 54,89 20,2 4 3
1164006921609 1 1.019 14,19 2,5 57,85 19,97 4 4
1164006932281 7 1.020 16,36 2,52 40,16 21,8 71 80
1164007003093 12 1.019 22,44 1,92 -3,01 124,23 1 0
1164007013546 10 1.019 19,55 1,98 -3,01 124,23 1 1
1164007016390 9 1.019 20,07 1,99 148,39 124,23 0 1
1164007018125 5 1.020 23,37 2,43 36,58 21,15 92 103
1164007025859 11 1.019 20,38 1,9 -3,01 124,23 1 0
1164007033062 13 1.019 19,97 2,46 39,33 20,25 2 2
1164007038625 8 1.020 19,25 2,49 36,92 21,84 58 66
1164007046671 6 1.020 16,67 2,5 40,72 21,36 76 85
1164007053562 14 1.019 15,84 1,8 -3,01 124,23 2 1
1164007066812 15 1.019 18,01 2,48 40,61 20,38 107 133
1164007074812 16 1.019 20,38 1,9 -3,01 124,23 101 125
1164007083875 17 1.019 20,79 2,49 35,55 22,54 12 15
1164007092078 18 1.019 19,66 2,49 38,17 22,13 87 64
1164007099406 19 1.019 19,66 2,47 38,11 21,5 26 21
1164007116125 20 1.019 20,48 2,51 40,92 21,36 2 0
1164007170937 3 1.020 17,08 2,49 54,74 20,85 6 7
1164007208515 2 1.020 20,48 2,45 54,65 20,26 3 3
1164007221625 1 1.020 13,98 2,5 57,82 19,98 5 4
1164007232312 7 1.021 16,36 2,52 40,13 21,82 68 76
1164007303109 12 1.020 22,34 1,92 -3,01 124,23 1 0
1164007313578 10 1.020 19,55 1,98 -3,01 124,23 1 2
1164007316437 9 1.020 20,07 1,99 148,39 124,23 0 0
1164007318156 5 1.021 23,27 2,43 36,62 21,18 92 106
1164007325890 11 1.020 20,38 1,9 -3,01 124,23 0 0
1164007333093 13 1.020 19,97 2,46 39,39 20,23 2 2
1164007338640 8 1.021 19,14 2,49 36,95 21,83 58 67
1164007346703 6 1.021 16,67 2,5 40,78 21,31 75 86
1164007353593 14 1.020 15,84 1,8 -3,01 124,23 2 2
1164007366859 15 1.020 18,01 2,48 40,55 20,42 103 134
1164007374843 16 1.020 20,38 1,9 -3,01 124,23 98 117
1164007383906 17 1.020 20,48 2,49 35,56 22,6 14 16
1164007392109 18 1.020 19,55 2,49 38,51 22,14 56 63
1164007399421 19 1.020 19,55 2,47 38,11 21,51 15 20
1164007416156 20 1.020 20,38 2,51 40,92 21,36 1 1
1164007470968 3 1.021 17,08 2,49 54,62 20,89 6 7
1164007508546 2 1.021 20,79 2,45 54,6 20,32 3 3
1164007521656 1 1.021 14,19 2,5 57,85 19,98 4 5
1164007532328 7 1.022 16,36 2,52 40,09 21,8 70 79
1164007603140 12 1.021 22,44 1,91 -3,01 124,23 1 0
1164007613609 10 1.021 19,55 1,98 -3,01 124,23 1 1
1164007616453 9 1.021 20,07 1,98 148,39 124,23 0 0
1164007618187 5 1.022 22,96 2,43 36,58 21,19 91 106
1164007625906 11 1.021 20,28 1,9 -3,01 124,23 0 0
1164007633109 13 1.021 20,07 2,45 39,33 20,26 2 2
1164007638671 8 1.022 19,25 2,49 36,92 21,84 56 67
1164007646718 6 1.022 16,67 2,5 40,65 21,36 75 84
1164007653625 14 1.021 15,53 1,8 -3,01 124,23 2 2
1164007666875 15 1.021 18,01 2,48 40,62 20,43 101 118
1164007674875 16 1.021 20,38 1,9 -3,01 124,23 99 127
1164007683937 17 1.021 20,79 2,49 35,66 22,59 12 15
1164007692140 18 1.021 19,55 2,49 38,07 22,16 56 69
1164007699453 19 1.021 19,55 2,47 38,11 21,5 26 31
1164007716187 20 1.021 20,48 2,51 40,92 21,36 1 1
1164007770984 3 1.022 17,18 2,49 54,59 20,9 7 8
1164007808578 2 1.022 20,48 2,45 54,74 20,25 3 3
1164007821687 1 1.022 14,19 2,5 57,79 19,97 4 4
1164007832359 7 1.023 16,25 2,52 40,13 21,84 70 79
1164007903171 12 1.022 22,44 1,91 -3,01 124,23 1 0
1164007913625 10 1.022 19,55 1,97 -3,01 124,23 1 1
1164007916484 9 1.022 20,38 1,98 148,39 124,23 1 0
1164007918218 5 1.023 23,27 2,43 36,59 21,22 90 104
1164007925937 11 1.022 20,28 1,9 -3,01 124,23 0 1
1164007933140 13 1.022 19,97 2,45 39,33 20,25 2 3
1164007938718 8 1.023 19,25 2,49 36,92 21,84 58 68
1164007946750 6 1.023 16,67 2,5 40,75 21,35 75 84
1164007953656 14 1.022 15,53 1,8 -3,01 124,21 3 2
1164007966890 15 1.022 18,01 2,48 40,68 20,37 106 135
1164007974890 16 1.022 20,38 1,9 -3,01 124,23 99 127
1164007983953 17 1.022 20,79 2,49 35,56 22,59 16 14
1164007992156 18 1.022 19,55 2,49 38,04 22,14 81 109
1164007999484 19 1.022 19,55 2,47 38,08 21,54 27 27
1164008016203 20 1.022 20,59 2,51 40,92 21,36 1 1
1164008071015 3 1.023 17,08 2,49 54,71 20,86 7 8
1164008108609 2 1.023 20,48 2,45 54,66 20,29 4 4
1164008121703 1 1.023 14,19 2,5 57,76 19,99 4 5
1164008132390 7 1.024 16,25 2,52 40,1 21,84 70 79
1164008203187 12 1.023 22,24 1,91 -3,01 124,23 1 1
1164008213656 10 1.023 19,55 1,97 -3,01 124,23 1 1
1164008216515 9 1.023 20,07 1,98 148,39 124,23 1 1
1164008218234 5 1.024 23,27 2,43 36,52 21,2 89 102
1164008225968 11 1.023 20,38 1,89 -3,01 124,23 1 0
1164008233171 13 1.023 20,07 2,45 39,36 20,24 2 1
1164008238734 8 1.024 19,14 2,49 36,92 21,83 57 66
1164008246781 6 1.024 16,36 2,5 40,82 21,34 75 84
1164008253687 14 1.023 15,84 1,8 -3,01 124,21 2 2
1164008266921 15 1.023 18,01 2,48 40,61 20,39 97 114
1164008274921 16 1.023 20,38 1,89 -3,01 124,23 94 110
1164008283984 17 1.023 20,48 2,49 35,49 22,59 12 16
1164008292203 18 1.023 19,66 2,49 38,24 22,16 56 63
1164008299515 19 1.023 19,55 2,47 38,08 21,52 26 31
1164008316234 20 1.023 20,38 2,51 40,92 21,35 1 1
1164008371046 3 1.024 16,77 2,49 54,73 20,82 5 7
1164008408625 2 1.024 20,38 2,45 54,71 20,23 3 3
1164008421734 1 1.024 14,19 2,5 57,79 19,99 5 5
1164008432406 7 1.025 16,36 2,52 40,1 21,83 70 79
1164008503218 12 1.024 22,44 1,91 -3,01 124,23 0 0
1164008513687 10 1.024 19,55 1,97 -3,01 124,23 1 1
1164008516546 9 1.024 20,28 1,98 148,39 124,23 1 0
1164008518265 5 1.025 23,27 2,43 36,59 21,22 92 106
1164008525984 11 1.024 20,17 1,89 -3,01 124,23 0 0
1164008533187 13 1.024 19,97 2,45 39,39 20,24 2 2
1164008538765 8 1.025 19,25 2,49 36,92 21,84 58 66
1164008546812 6 1.025 16,77 2,5 40,66 21,41 75 84
1164008553718 14 1.024 15,84 1,8 -3,07 118,37 2 2
1164008566953 15 1.024 18,11 2,48 40,52 20,45 107 133
1164008574953 16 1.024 20,38 1,89 -3,01 124,23 95 111
1164008584015 17 1.024 20,59 2,49 35,69 22,54 16 16
1164008592218 18 1.024 19,55 2,49 38,65 22,14 68 59
1164008599531 19 1.024 19,55 2,47 38,11 21,49 13 19
1164008616250 20 1.024 20,48 2,51 40,92 21,35 1 1
1164008671062 3 1.025 17,18 2,49 54,67 20,85 6 8
1164008708656 2 1.025 20,48 2,45 54,56 20,29 3 4
1164008721765 1 1.025 14,19 2,5 57,85 19,98 4 5
1164008732437 7 1.026 16,25 2,52 40,13 21,83 69 79
1164008803250 12 1.025 22,13 1,91 -3,01 124,23 1 0
1164008813703 10 1.025 19,35 1,97 -3,01 124,23 1 1
1164008816562 9 1.025 20,07 1,98 148,39 124,23 0 0
1164008818296 5 1.026 23,27 2,43 36,59 21,24 91 102
1164008826015 11 1.025 20,38 1,89 -3,01 124,23 0 0
1164008833218 13 1.025 19,97 2,45 39,33 20,23 2 2
1164008838781 8 1.026 19,25 2,49 36,95 21,84 58 66
1164008846828 6 1.026 16,67 2,49 40,59 21,4 74 84
1164008853734 14 1.025 15,84 1,8 -4,53 -34,96 2 3
1164008866968 15 1.025 18,01 2,48 40,58 20,4 97 131
1164008874968 16 1.025 20,48 1,89 -3,01 124,23 88 112
1164008884031 17 1.025 20,48 2,49 35,73 22,58 8 10
1164008892250 18 1.025 19,66 2,49 38,79 22,17 61 92
1164008899562 19 1.025 19,55 2,47 38,18 21,49 16 22
1164008916281 20 1.025 20,48 2,51 40,92 21,38 1 1
1164008971078 3 1.026 17,18 2,49 54,7 20,84 7 7
1164009008687 2 1.026 20,48 2,45 54,66 20,28 4 3
1164009021781 1 1.026 14,19 2,5 57,7 20 4 5
1164009032468 7 1.027 16,36 2,52 40,1 21,84 70 78
1164009103281 12 1.026 22,24 1,9 -3,01 124,23 0 1
1164009113750 10 1.026 19,55 1,97 -3,01 124,23 1 1
1164009116593 9 1.026 20,07 1,98 148,39 124,23 0 0
1164009118328 5 1.027 23,27 2,43 36,52 21,22 92 106
1164009126046 11 1.026 20,38 1,89 -3,01 124,23 0 1
1164009133234 13 1.026 20,07 2,45 39,36 20,22 2 2
1164009138812 8 1.027 19,14 2,49 36,92 21,83 58 67
1164009146859 6 1.027 16,67 2,49 40,86 21,4 75 84
1164009153765 14 1.026 15,84 1,79 -4,65 -39,56 3 2
1164009167000 15 1.026 17,9 2,48 40,68 20,38 97 115
1164009175000 16 1.026 20,38 1,89 -3,01 124,23 96 113
1164009184062 17 1.026 20,79 2,49 35,62 22,59 10 9
1164009192265 18 1.026 19,66 2,49 38,18 22,19 83 111
1164009199593 19 1.026 19,55 2,47 38,11 21,53 27 26
1164009216312 20 1.026 20,48 2,51 40,95 21,36 1 0
1164009271109 3 1.027 16,77 2,49 54,79 20,8 6 7
1164009308718 2 1.027 20,48 2,45 54,59 20,26 3 3
1164009321812 1 1.027 14,19 2,5 57,7 19,97 4 4
1164009332484 7 1.028 16,25 2,52 40,17 21,84 69 78
1164009403296 12 1.027 22,44 1,9 -3,01 124,23 0 0
1164009413765 10 1.027 19,35 1,97 -3,01 124,23 1 0
1164009416640 9 1.027 20,07 1,97 148,39 124,23 0 0
1164009418359 5 1.028 23,37 2,43 36,65 21,17 90 102
1164009426062 11 1.027 20,38 1,89 -3,01 124,23 1 1
1164009433265 13 1.027 20,07 2,45 39,39 20,22 2 2
1164009438843 8 1.028 19,14 2,49 37,02 21,83 59 67
1164009446890 6 1.028 16,67 2,49 40,79 21,38 75 85
1164009453781 14 1.027 15,84 1,79 -4,5 -39,6 2 2
1164009467031 15 1.027 18,32 2,48 40,58 20,41 103 123
1164009475015 16 1.027 20,48 1,89 -3,01 124,23 101 124
1164009484093 17 1.027 20,38 2,49 35,82 22,52 12 15
1164009492296 18 1.027 19,55 2,48 38,14 22,12 68 60
1164009499625 19 1.027 19,66 2,47 38,14 21,47 25 31
1164009516328 20 1.027 20,48 2,51 40,95 21,34 1 1
1164009571140 3 1.028 16,77 2,49 54,72 20,77 6 7
1164009608750 2 1.028 20,48 2,45 54,77 20,2 3 3
1164009621843 1 1.028 14,19 2,5 57,79 19,96 4 4
1164009632515 7 1.029 16,25 2,52 40,13 21,84 71 77
1164009703312 12 1.028 22,44 1,9 -3,01 124,23 0 0
1164009713796 10 1.028 19,25 1,96 -3,01 124,23 1 1
1164009716656 9 1.028 20,07 1,97 148,39 124,23 0 1
1164009718375 5 1.029 23,27 2,43 36,59 21,24 92 103
1164009726109 11 1.028 20,17 1,89 -3,01 124,23 1 0
1164009733296 13 1.028 19,97 2,45 39,39 20,24 2 2
1164009738859 8 1.029 19,25 2,49 36,99 21,84 58 67
1164009746921 6 1.029 16,67 2,49 40,85 21,33 75 86
1164009753812 14 1.028 15,63 1,79 -2,82 -39,6 3 3
1164009767046 15 1.028 18,32 2,48 40,61 20,4 107 134
1164009775046 16 1.028 20,38 1,88 -3,01 124,23 86 120
1164009784125 17 1.028 20,48 2,49 35,83 22,54 10 9
1164009792328 18 1.028 19,66 2,48 38,99 22,15 99 112
1164009799656 19 1.028 19,55 2,47 38,17 21,46 18 25
1164009816359 20 1.028 20,48 2,51 40,95 21,35 1 1
1164009871156 3 1.029 17,18 2,49 54,46 20,87 6 7
1164009908781 2 1.029 20,48 2,45 54,59 20,29 3 3
1164009921859 1 1.029 14,19 2,5 57,65 20,03 4 5
1164009932546 7 1.030 16,36 2,52 40,17 21,84 70 78
1164010003359 12 1.029 22,44 1,9 -3,01 124,23 0 0
1164010013812 10 1.029 19,25 1,96 -3,01 124,23 1 1
1164010016687 9 1.029 20,07 1,97 148,39 124,23 0 0
1164010018406 5 1.030 23,27 2,43 36,66 21,22 93 103
1164010026125 11 1.029 20,38 1,88 -3,01 124,23 0 0
1164010033312 13 1.029 20,07 2,45 39,43 20,23 2 2
1164010038890 8 1.030 19,14 2,49 36,99 21,83 58 67
1164010046937 6 1.030 16,67 2,49 40,79 21,39 75 83
1164010053843 14 1.029 15,53 1,79 3,26 -39,6 1 2
1164010067078 15 1.029 18,01 2,48 40,65 20,42 96 132
1164010075078 16 1.029 20,48 1,88 -3,01 124,23 92 126
1164010084140 17 1.029 20,48 2,49 35,69 22,58 12 15
1164010092359 18 1.029 19,55 2,48 38,07 22,14 73 60
1164010099671 19 1.029 19,55 2,47 38,14 21,5 27 28
1164010116390 20 1.029 20,48 2,51 40,98 21,36 1 1
1164010171187 3 1.030 16,87 2,49 54,67 20,85 7 8
1164010208796 2 1.030 20,48 2,45 54,47 20,29 3 4
1164010221890 1 1.030 14,19 2,5 57,7 19,97 4 4
1164010232562 7 1.031 16,36 2,52 40,16 21,83 69 77
1164010303375 12 1.030 22,13 1,89 -3,01 124,23 0 0
1164010313843 10 1.030 19,35 1,96 -3,01 124,23 1 1
1164010316718 9 1.030 19,97 1,97 148,39 124,23 0 1
1164010318437 5 1.031 23,37 2,43 36,59 21,26 90 102
1164010326156 11 1.030 20,07 1,88 -3,01 124,23 1 1
1164010333343 13 1.030 19,97 2,45 39,43 20,22 2 2
1164010338921 8 1.031 19,25 2,49 36,99 21,84 58 66
1164010346953 6 1.031 16,67 2,49 40,59 21,42 74 84
1164010353859 14 1.030 15,53 1,79 7,84 -39,6 2 2
1164010367093 15 1.030 18,32 2,48 40,58 20,43 107 134
1164010375109 16 1.030 20,48 1,88 -3,01 124,23 93 109
1164010384187 17 1.030 20,79 2,49 35,89 22,53 9 9
1164010392390 18 1.030 19,66 2,48 38,17 22,14 56 68
1164010399703 19 1.030 19,55 2,47 38,17 21,48 24 31
1164010416406 20 1.030 20,48 2,51 40,98 21,34 1 1
1164010471203 3 1.031 17,08 2,49 54,73 20,79 16 22
1164010508843 2 1.031 20,38 2,45 54,62 20,25 8 10
1164010521921 1 1.031 14,19 2,5 57,7 19,98 10 11
1164010532593 7 1.032 16,36 2,52 40,23 21,79 70 78
1164010603406 12 1.031 22,24 1,89 -3,01 124,23 0 0
1164010613875 10 1.031 19,66 1,96 -3,01 124,23 1 1
1164010616750 9 1.031 20,07 1,97 148,39 124,23 0 0
1164010618453 5 1.032 23,27 2,43 36,62 21,24 92 102
1164010626171 11 1.031 20,07 1,88 -3,01 124,23 1 0
1164010633359 13 1.031 19,97 2,45 39,42 20,2 2 2
1164010638953 8 1.032 19,14 2,49 37,06 21,84 58 66
1164010646984 6 1.032 16,67 2,49 40,78 21,36 75 86
1164010653890 14 1.031 15,53 1,79 12,29 -39,6 2 2
1164010667125 15 1.031 18,01 2,48 40,68 20,39 108 132
1164010675125 16 1.031 20,38 1,88 -3,01 124,23 98 128
1164010684203 17 1.031 20,48 2,49 35,83 22,57 9 10
1164010692406 18 1.031 19,55 2,48 38,85 22,14 59 83
1164010699734 19 1.031 19,55 2,47 38,24 21,44 27 31
1164010716453 20 1.031 20,48 2,51 41,02 21,34 1 1
1164010771234 3 1.032 17,08 2,49 54,6 20,78 20 24
1164010808859 2 1.032 20,48 2,45 54,82 20,17 8 9
1164010821937 1 1.032 14,19 2,5 57,81 19,94 8 11
1164010832625 7 1.033 16,36 2,52 40,2 21,84 72 80
1164010903421 12 1.032 22,24 1,89 -3,01 124,23 1 0
1164010913906 10 1.032 19,55 1,96 -3,01 124,23 1 1
1164010916781 9 1.032 19,97 1,96 148,39 124,23 0 0
1164010918484 5 1.033 23,37 2,43 36,59 21,22 91 104
1164010926203 11 1.032 20,07 1,88 -3,01 124,23 1 1
1164010933390 13 1.032 19,97 2,45 39,43 20,22 2 2
1164010938968 8 1.033 19,25 2,49 37,02 21,84 58 67
1164010947015 6 1.033 16,67 2,49 40,75 21,38 77 85
1164010953921 14 1.032 15,53 1,79 15,93 -39,6 2 3
1164010967156 15 1.032 18,01 2,48 40,65 20,42 103 123
1164010975156 16 1.032 20,48 1,87 -3,01 124,23 97 127
1164010984234 17 1.032 20,79 2,49 35,69 22,58 7 10
1164010992437 18 1.032 19,55 2,48 38,31 22,14 83 111
1164010999765 19 1.032 19,55 2,47 38,18 21,51 14 17
1164011016468 20 1.032 20,48 2,51 41,02 21,36 1 1
1164011071250 3 1.033 17,08 2,49 54,46 20,88 20 22
1164011108890 2 1.033 20,48 2,45 54,44 20,28 8 11
1164011121953 1 1.033 14,19 2,5 57,7 19,98 10 10
1164011132640 7 1.034 16,36 2,52 40,2 21,83 70 79
1164011203453 12 1.033 22,44 1,89 -3,01 124,23 0 0
1164011213921 10 1.033 19,25 1,96 -3,01 124,23 1 1
1164011216796 9 1.033 20,07 1,96 148,39 124,23 0 0
1164011218515 5 1.034 23,27 2,43 36,66 21,26 92 106
1164011226234 11 1.033 20,28 1,88 -3,01 124,23 1 0
1164011233421 13 1.033 20,07 2,45 39,46 20,19 2 2
1164011239000 8 1.034 19,25 2,49 37,12 21,83 57 67
1164011247046 6 1.034 16,67 2,49 40,88 21,36 75 84
1164011253953 14 1.033 15,53 1,78 19,47 -39,6 2 2
1164011267171 15 1.033 18,01 2,48 40,68 20,41 107 130
1164011275187 16 1.033 20,48 1,87 -3,01 124,23 90 124
1164011284265 17 1.033 20,79 2,49 35,83 22,56 8 11
1164011292453 18 1.033 19,55 2,48 38,24 22,13 82 110
1164011299796 19 1.033 19,25 2,47 38,24 21,45 13 16
1164011316500 20 1.033 20,38 2,51 41,05 21,33 1 1
1164011371281 3 1.034 17,18 2,49 54,64 20,84 19 21
1164011408921 2 1.034 20,79 2,45 54,62 20,23 8 10
1164011421984 1 1.034 14,19 2,49 57,84 19,92 10 11
1164011432671 7 1.035 16,36 2,52 40,23 21,84 70 79
1164011503484 12 1.034 22,44 1,89 -3,01 124,23 0 0
1164011513953 10 1.034 19,55 1,95 -3,01 124,23 0 0
1164011516828 9 1.034 20,07 1,96 148,39 124,23 1 0
1164011518546 5 1.035 23,37 2,43 36,66 21,26 91 104
1164011526265 11 1.034 20,17 1,87 -3,01 124,23 0 1
1164011533437 13 1.034 19,97 2,45 39,46 20,22 2 2
1164011539031 8 1.035 19,25 2,49 37,02 21,84 57 67
1164011547062 6 1.035 16,77 2,49 40,86 21,4 78 86
1164011553968 14 1.034 15,53 1,78 22,2 -39,6 2 2
1164011567203 15 1.034 18,01 2,48 40,72 20,41 101 135
1164011575218 16 1.034 20,48 1,87 -3,01 124,23 95 111
1164011584281 17 1.034 20,79 2,49 35,93 22,57 16 16
1164011592484 18 1.034 19,66 2,48 39,53 22,16 95 80
1164011599812 19 1.034 19,55 2,47 38,28 21,47 27 31
1164011616531 20 1.034 20,48 2,51 40,99 21,37 1 1
1164011671312 3 1.035 17,08 2,49 54,55 20,83 21 25
1164011708953 2 1.035 20,48 2,45 54,79 20,15 9 10
1164011722015 1 1.035 14,19 2,49 57,72 19,93 9 10
1164011732687 7 1.036 16,36 2,52 40,23 21,8 72 80
1164011803515 12 1.035 22,44 1,88 -3,01 124,23 0 0
1164011813984 10 1.035 19,35 1,95 -3,01 124,23 0 1
1164011816859 9 1.035 20,07 1,96 148,39 124,23 0 1
1164011818578 5 1.036 23,37 2,43 36,7 21,28 90 104
1164011826296 11 1.035 20,07 1,87 -3,01 124,23 0 1
1164011833468 13 1.035 19,97 2,45 39,46 20,22 2 2
1164011839062 8 1.036 19,14 2,49 37,09 21,84 58 67
1164011847093 6 1.036 16,67 2,49 40,89 21,38 75 85
1164011854000 14 1.035 15,53 1,78 24,52 -39,6 2 2
1164011867234 15 1.035 18,01 2,48 40,75 20,4 104 124
1164011875234 16 1.035 20,38 1,87 -3,01 124,23 94 110
1164011884312 17 1.035 20,79 2,49 35,83 22,58 9 11
1164011892515 18 1.035 19,66 2,48 39,59 22,1 100 114
1164011899843 19 1.035 19,55 2,47 38,24 21,49 28 29
1164011916546 20 1.035 20,38 2,51 41,05 21,34 1 1
1164011971328 3 1.036 17,08 2,49 54,61 20,86 21 25
1164012008968 2 1.036 20,48 2,45 54,65 20,23 8 11
1164012022046 1 1.036 14,19 2,49 57,73 19,97 9 10
1164012032718 7 1.037 16,25 2,52 40,23 21,84 71 80
1164012103531 12 1.036 22,44 1,88 -3,01 124,23 0 0
1164012114015 10 1.036 19,55 1,95 -3,01 124,23 0 0
1164012116890 9 1.036 19,97 1,96 148,39 124,23 0 0
1164012118593 5 1.037 23,27 2,43 36,69 21,25 90 103
1164012126312 11 1.036 20,07 1,87 -3,01 124,23 1 0
1164012133500 13 1.036 19,97 2,45 39,43 20,22 2 2
1164012139078 8 1.037 19,14 2,49 37,12 21,82 58 67
1164012147125 6 1.037 16,67 2,49 40,89 21,4 76 86
1164012154031 14 1.036 15,63 1,78 26,42 -39,6 2 2
1164012167250 15 1.036 18,01 2,47 40,69 20,44 106 128
1164012175250 16 1.036 20,38 1,87 -3,01 124,23 91 111
1164012184343 17 1.036 20,79 2,49 36,03 22,52 11 8
1164012192546 18 1.036 19,66 2,48 38,71 22,11 83 111
1164012199875 19 1.036 19,55 2,46 38,31 21,44 23 30
1164012216578 20 1.036 20,48 2,51 41,08 21,34 1 1
1164012271343 3 1.037 17,08 2,49 54,44 20,92 20 23
1164012309000 2 1.037 20,38 2,45 54,47 20,3 8 10
1164012322062 1 1.037 14,19 2,49 57,67 19,98 10 11
1164012332750 7 1.038 16,36 2,52 40,3 21,83 71 80
1164012403562 12 1.037 22,13 1,88 -3,01 124,23 1 0
1164012414031 10 1.037 19,55 1,95 -3,01 124,23 0 0
1164012416906 9 1.037 20,07 1,96 148,39 124,23 0 1
1164012418625 5 1.038 23,37 2,43 36,73 21,26 91 105
1164012426343 11 1.037 20,38 1,87 -3,01 124,23 0 1
1164012433515 13 1.037 19,97 2,45 39,49 20,21 2 1
1164012439109 8 1.038 19,14 2,49 37,02 21,84 58 66
1164012447140 6 1.038 16,67 2,49 40,89 21,42 75 84
1164012454046 14 1.037 15,53 1,78 28,36 -39,6 2 3
1164012467281 15 1.037 18,01 2,47 40,81 20,39 97 133
1164012475281 16 1.037 20,38 1,86 -3,01 124,23 89 116
1164012484359 17 1.037 20,48 2,49 35,97 22,61 12 15
1164012492578 18 1.037 19,66 2,48 39,96 22,14 71 101
1164012499890 19 1.037 19,55 2,46 38,31 21,43 23 15
1164012516593 20 1.037 20,38 2,5 41,11 21,3 1 1
1164012571375 3 1.038 17,08 2,49 54,4 20,89 19 22
1164012609031 2 1.038 20,48 2,45 54,67 20,2 8 10
1164012622093 1 1.038 14,19 2,49 57,7 19,97 9 11
1164012632781 7 1.039 16,36 2,52 40,26 21,8 71 80
1164012703578 12 1.038 22,34 1,88 -3,01 124,23 0 0
1164012714062 10 1.038 19,25 1,95 -3,01 124,23 1 0
1164012716937 9 1.038 19,97 1,95 148,39 124,23 0 0
1164012718656 5 1.039 23,37 2,43 36,79 21,25 91 104
1164012726375 11 1.038 20,17 1,87 -3,01 124,23 1 0
1164012733546 13 1.038 19,97 2,45 39,56 20,2 2 1
1164012739140 8 1.039 19,14 2,49 37,09 21,85 59 68
1164012747171 6 1.039 16,67 2,49 40,92 21,38 77 87
1164012754078 14 1.038 15,53 1,78 29,6 -39,6 2 2
1164012767312 15 1.038 18,01 2,47 40,81 20,37 94 118
1164012775312 16 1.038 20,38 1,86 -3,01 124,23 102 125
1164012784390 17 1.038 20,79 2,49 35,86 22,59 9 9
1164012792593 18 1.038 19,55 2,48 38,17 22,11 101 111
1164012799921 19 1.038 19,55 2,46 38,28 21,48 14 18
1164012816625 20 1.038 20,48 2,5 41,08 21,31 1 0
1164012871390 3 1.039 17,08 2,49 54,61 20,85 19 23
1164012909062 2 1.039 20,48 2,45 54,5 20,25 9 11
1164012922109 1 1.039 14,19 2,49 57,64 19,98 9 12
1164012932796 7 1.040 16,36 2,52 40,3 21,83 70 79
1164013003609 12 1.039 22,44 1,87 -3,01 124,23 1 0
1164013014093 10 1.039 19,25 1,94 -3,01 124,23 0 0
1164013016968 9 1.039 20,07 1,95 148,39 124,23 1 0
1164013018687 5 1.040 23,37 2,43 36,69 21,24 91 103
1164013026390 11 1.039 20,07 1,86 -3,01 124,23 0 1
1164013033578 13 1.039 19,97 2,45 39,59 20,18 2 2
1164013039171 8 1.040 19,25 2,48 37,12 21,84 58 67
1164013047203 6 1.040 16,67 2,49 40,85 21,39 77 84
